unit_number,cycle,RUL_linear,erro_reconstrucao,slope,horizonte,faixa_RUL,trend_score
77,109,45.0,0.011881179,-3.165104242424259e-05,10,31-75,0.0
77,110,44.0,0.011246745,-3.0582799999999696e-05,10,31-75,0.0
77,111,43.0,0.011181271,-3.625424242424228e-05,10,31-75,0.0
77,112,42.0,0.010904106,-6.336873939393937e-05,10,31-75,0.0
77,113,41.0,0.011004007,-9.425949090909104e-05,10,31-75,0.0
77,114,40.0,0.011155315,-0.0001119753393939,10,31-75,0.0
77,115,39.0,0.011204536,-9.611028484848512e-05,10,31-75,0.0
77,116,38.0,0.01086671,-0.0001004455090909,10,31-75,0.0
77,117,37.0,0.011202756,-7.04224787878789e-05,10,31-75,0.0
77,118,36.0,0.011306579,-3.63607878787883e-05,10,31-75,0.0
77,119,35.0,0.011020766,-1.580303030304379e-07,10,31-75,0.0
77,120,34.0,0.01084864,-5.210315151514797e-06,10,31-75,0.0
77,121,33.0,0.010864698,-8.926127272727336e-06,10,31-75,0.0
77,122,32.0,0.010798005,-3.092015757575723e-05,10,31-75,0.0
77,123,31.0,0.010857632,-4.171566666666632e-05,10,31-75,0.0
77,124,30.0,0.010838186,-4.171042424242412e-05,10,0-30,0.0
77,125,29.0,0.01091417,-3.043521212121192e-05,10,0-30,0.0
77,126,28.0,0.010681418,-5.085770909090889e-05,10,0-30,0.0
77,127,27.0,0.0110984845,-2.3882093939393807e-05,10,0-30,0.0
77,128,26.0,0.011291981,2.183330606060557e-05,10,0-30,15.426151693926386
77,129,25.0,0.011508817,6.049886969697009e-05,10,0-30,43.06633966365452
77,130,24.0,0.011470493,7.968319696969671e-05,10,0-30,56.78031049511147
77,131,23.0,0.011472361,9.250233636363564e-05,10,0-30,65.9441086952593
77,132,22.0,0.011924543,0.0001181741363636,10,0-30,84.29566782921012
77,133,21.0,0.011979161,0.0001371452272727,10,0-30,97.85720604057
77,134,20.0,0.011688378,0.0001253647363636,10,0-30,89.43588865941172
77,135,19.0,0.011766391,0.0001125997424242,10,0-30,80.31079649120585
77,136,18.0,0.012401833,0.0001086484696969,10,0-30,77.48621796108667
77,137,17.0,0.012445476,0.0001140286424242,10,0-30,81.33224971406278
77,138,16.0,0.0127162365,0.0001307501666666,10,0-30,93.2856788053077
77,139,15.0,0.012703827,0.0001439868393939,10,0-30,100.0
77,140,14.0,0.013157423,0.0001649252090909,10,0-30,100.0
77,141,13.0,0.013406024,0.000179100530303,10,0-30,100.0
77,142,12.0,0.013732474,0.0002177893424242,10,0-30,100.0
77,143,11.0,0.013597432,0.0002308391121212,10,0-30,100.0
77,144,10.0,0.014143469,0.0002346717787878,10,0-30,100.0
77,145,9.0,0.014591988,0.0002384113060606,10,0-30,100.0
77,146,8.0,0.015326722,0.0002903403727272,10,0-30,100.0
77,147,7.0,0.016027503,0.000347950190909,10,0-30,100.0
77,148,6.0,0.016884483,0.0004269365636363,10,0-30,100.0
77,149,5.0,0.018212661,0.0005270175090909,10,0-30,100.0
77,150,4.0,0.019645356,0.0006687114424242,10,0-30,100.0
77,151,3.0,0.020278482,0.0007828713090909,10,0-30,100.0
77,152,2.0,0.021197503,0.0008856204060606,10,0-30,100.0
77,153,1.0,0.022885278,0.0009809419575757,10,0-30,100.0
77,154,0.0,0.025193874,0.0011260094424242,10,0-30,100.0
78,39,192.0,0.0098510785,1.3746130303030188e-05,10,RUL > 125,9.645011137284305
78,40,191.0,0.010083835,3.5659372727272575e-05,10,RUL > 125,25.30975471450297
78,41,190.0,0.0099992445,4.174310909090911e-05,10,RUL > 125,29.658730930927124
78,42,189.0,0.009954089,5.988726666666699e-05,10,RUL > 125,42.62913350058351
78,43,188.0,0.010163879,8.255320606060579e-05,10,RUL > 125,58.83194464413365
78,44,187.0,0.010177768,8.282653939393968e-05,10,RUL > 125,59.027337753692144
78,45,186.0,0.010668732,8.926036363636362e-05,10,RUL > 125,63.62657528446339
78,46,185.0,0.01075189,8.684371515151508e-05,10,RUL > 125,61.8990272521582
78,47,184.0,0.010728115,9.435762424242444e-05,10,RUL > 125,67.27036650414463
78,48,183.0,0.0105810445,0.0001030345424242,10,RUL > 125,73.47308610750429
78,49,182.0,0.0106647955,9.349316060606073e-05,10,RUL > 125,66.65240221874583
78,50,181.0,0.010435733,7.711132424242429e-05,10,RUL > 125,54.941799972296536
78,51,180.0,0.010692517,6.483109090909109e-05,10,RUL > 125,46.16324029998329
78,52,179.0,0.010956843,5.555496969696979e-05,10,RUL > 125,39.53217870873625
78,53,178.0,0.010895189,4.47473090909089e-05,10,RUL > 125,31.806291832394407
78,54,177.0,0.010807617,2.122456363636328e-05,10,RUL > 125,14.990990443221625
78,55,176.0,0.011045465,3.5771745454545315e-05,10,RUL > 125,25.3900846777152
78,56,175.0,0.011047763,5.142167878787859e-05,10,RUL > 125,36.57748396445989
78,57,174.0,0.011201259,7.027278181818195e-05,10,RUL > 125,50.053248499914815
78,58,173.0,0.011815993,0.0001071150515151,10,RUL > 125,76.39004961915438
78,59,172.0,0.011726196,0.000129673630303,10,RUL > 125,92.51611372859001
78,60,171.0,0.011495386,0.0001115062787878,10,RUL > 125,79.52913090545621
78,61,170.0,0.011397068,9.22507818181816e-05,10,RUL > 125,65.76428421406516
78,62,169.0,0.011294842,7.65010424242422e-05,10,RUL > 125,54.505538281462265
78,63,168.0,0.011322241,5.403856969696904e-05,10,RUL > 125,38.44817586239218
78,64,167.0,0.011353606,2.2272393939393485e-05,10,RUL > 125,15.740034911020187
78,65,166.0,0.011343296,-8.176606060601012e-07,10,RUL > 125,0.0
78,66,165.0,0.011231437,-3.3465987878789e-05,10,RUL > 125,0.0
78,67,164.0,0.010676125,-8.839734545454595e-05,10,RUL > 125,0.0
78,68,163.0,0.010385511,-0.0001118328484848,10,RUL > 125,0.0
78,69,162.0,0.010527039,-0.0001161959333333,10,RUL > 125,0.0
78,70,161.0,0.010529586,-0.0001212721878787,10,RUL > 125,0.0
78,71,160.0,0.010336783,-0.0001317128363636,10,RUL > 125,0.0
78,72,159.0,0.010418477,-0.0001316605757575,10,RUL > 125,0.0
78,73,158.0,0.010420632,-0.0001190415636363,10,RUL > 125,0.0
78,74,157.0,0.01046071,-9.121688484848496e-05,10,RUL > 125,0.0
78,75,156.0,0.009984316,-7.92416848484844e-05,10,RUL > 125,0.0
78,76,155.0,0.009909151,-6.235117575757568e-05,10,RUL > 125,0.0
78,77,154.0,0.010039953,-5.93191030303021e-05,10,RUL > 125,0.0
78,78,153.0,0.0099238055,-7.428543939393923e-05,10,RUL > 125,0.0
78,79,152.0,0.010069566,-6.626957272727287e-05,10,RUL > 125,0.0
78,80,151.0,0.010460005,-3.124210606060626e-05,10,RUL > 125,0.0
78,81,150.0,0.010610571,-1.2075757575890678e-08,10,RUL > 125,0.0
78,82,149.0,0.010621527,3.3943178787878826e-05,10,RUL > 125,24.082928603199665
78,83,148.0,0.010513602,5.969406969696967e-05,10,RUL > 125,42.4910260981456
78,84,147.0,0.010545574,8.87338454545451e-05,10,RUL > 125,63.250192266959495
78,85,146.0,0.010325485,7.298051212121223e-05,10,RUL > 125,51.988877196574954
78,86,145.0,0.010491632,5.7143360606060656e-05,10,RUL > 125,40.66764446088652
78,87,144.0,0.01024868,2.9714039393939896e-05,10,RUL > 125,21.05971629733491
78,88,143.0,0.009885457,-2.7800636363635803e-05,10,RUL > 125,0.0
78,89,142.0,0.009890095,-7.488013333333393e-05,10,RUL > 125,0.0
78,90,141.0,0.010337595,-6.934586666666623e-05,10,RUL > 125,0.0
78,91,140.0,0.010857459,-2.3933890909091413e-05,10,RUL > 125,0.0
78,92,139.0,0.010598338,5.082030303029931e-06,10,RUL > 125,3.4514546475684047
78,93,138.0,0.0108118765,3.883158484848501e-05,10,RUL > 125,27.577419557947774
78,94,137.0,0.011131908,8.85534212121213e-05,10,RUL > 125,63.12121548488566
78,95,136.0,0.0110393455,0.0001114467151515,10,RUL > 125,79.48655167089557
78,96,135.0,0.011318758,0.0001520043030303,10,RUL > 125,100.0
78,97,134.0,0.0111851655,0.0001590524575757,10,RUL > 125,100.0
78,98,133.0,0.011246168,0.0001338618151515,10,RUL > 125,95.51004956134312
78,99,132.0,0.011172726,8.84809787878786e-05,10,RUL > 125,63.06942981219038
78,100,131.0,0.011142284,5.572596060606084e-05,10,RUL > 125,39.654412045687955
78,101,130.0,0.01118741,5.033615454545455e-05,10,RUL > 125,35.801493877040635
78,102,129.0,0.01097419,1.2042027272727665e-05,10,RUL > 125,8.426828246681193
78,103,128.0,0.010819594,-2.5004490909091592e-05,10,RUL > 125,0.0
78,104,127.0,0.010860677,-3.856823030303041e-05,10,RUL > 125,0.0
78,105,126.0,0.010834042,-5.64679727272725e-05,10,RUL > 125,0.0
78,106,125.0,0.010669777,-6.221159696969712e-05,10,76-125,0.0
78,107,124.0,0.010654056,-6.985246060606014e-05,10,76-125,0.0
78,108,123.0,0.010679558,-6.559778181818089e-05,10,76-125,0.0
78,109,122.0,0.010371991,-7.61476181818175e-05,10,76-125,0.0
78,110,121.0,0.009881083,-0.0001057978424242,10,76-125,0.0
78,111,120.0,0.009696283,-0.0001272323818181,10,76-125,0.0
78,112,119.0,0.009704678,-0.0001443494121212,10,76-125,0.0
78,113,118.0,0.009931033,-0.0001440381818181,10,76-125,0.0
78,114,117.0,0.010236041,-0.0001135808484848,10,76-125,0.0
78,115,116.0,0.010401726,-6.829047272727296e-05,10,76-125,0.0
78,116,115.0,0.010179801,-4.081590303030299e-05,10,76-125,0.0
78,117,114.0,0.010747937,2.2538939393940284e-05,10,76-125,15.93057568615119
78,118,113.0,0.010963715,9.822567272727222e-05,10,76-125,70.03545194820275
78,119,112.0,0.0109199695,0.0001475774939393,10,76-125,100.0
78,120,111.0,0.010694804,0.0001452781969696,10,76-125,100.0
78,121,110.0,0.010409556,0.0001052366333333,10,76-125,75.04725704747499
78,122,109.0,0.010597473,6.735902121212174e-05,10,76-125,47.970338456039265
78,123,108.0,0.010498333,2.834234848484865e-05,10,76-125,20.079159155579145
78,124,107.0,0.010015928,-2.3529821212120805e-05,10,76-125,0.0
78,125,106.0,0.01016837,-5.337326969696953e-05,10,76-125,0.0
78,126,105.0,0.01028847,-8.863225151515151e-05,10,76-125,0.0
78,127,104.0,0.010502447,-7.566122727272712e-05,10,76-125,0.0
78,128,103.0,0.01044194,-4.862974848484826e-05,10,76-125,0.0
78,129,102.0,0.010398002,-2.058670909090872e-05,10,76-125,0.0
78,130,101.0,0.010137038,-1.546222424242419e-05,10,76-125,0.0
78,131,100.0,0.010298897,-1.376480000000024e-05,10,76-125,0.0
78,132,99.0,0.010353538,4.782163636363556e-06,10,76-125,3.2370941093265855
78,133,98.0,0.010362216,2.0149927272727887e-05,10,76-125,14.222783586874343
78,134,97.0,0.0107130455,2.4143415151515537e-05,10,76-125,17.077539737919032
78,135,96.0,0.01059219,2.325767575757596e-05,10,76-125,16.444366416797237
78,136,95.0,0.010676326,2.9830627272726997e-05,10,76-125,21.14305947357757
78,137,94.0,0.010850186,5.545069999999988e-05,10,76-125,39.45764121974735
78,138,93.0,0.010607901,5.960640909090895e-05,10,76-125,42.42836166496041
78,139,92.0,0.010434432,4.93593242424239e-05,10,76-125,35.10320396087087
78,140,91.0,0.010922783,4.791039090909073e-05,10,76-125,34.06742985278912
78,141,90.0,0.010836953,4.304623939393944e-05,10,76-125,30.590277328738637
78,142,89.0,0.010619724,2.345407575757582e-05,10,76-125,16.58476351454303
78,143,88.0,0.010241567,-1.9412796969697444e-05,10,76-125,0.0
78,144,87.0,0.010110735,-4.456491515151512e-05,10,76-125,0.0
78,145,86.0,0.010118721,-7.003773333333268e-05,10,76-125,0.0
78,146,85.0,0.00998712,-9.13407030303028e-05,10,76-125,0.0
78,147,84.0,0.009409078,-0.0001242285575757,10,76-125,0.0
78,148,83.0,0.009112748,-0.0001719642242424,10,76-125,0.0
78,149,82.0,0.009050735,-0.0002165239515151,10,76-125,0.0
78,150,81.0,0.009141245,-0.0002068179515151,10,76-125,0.0
78,151,80.0,0.009191807,-0.0001784816242424,10,76-125,0.0
78,152,79.0,0.009210262,-0.000143679430303,10,76-125,0.0
78,153,78.0,0.009279255,-0.000113240060606,10,76-125,0.0
78,154,77.0,0.0092573315,-8.10542636363635e-05,10,76-125,0.0
78,155,76.0,0.009605419,-1.9005190909090703e-05,10,76-125,0.0
78,156,75.0,0.009414863,3.0098360606060904e-05,10,31-75,21.334449407232935
78,157,74.0,0.009172289,3.4370918181817624e-05,10,31-75,24.38869932367112
78,158,73.0,0.009161063,2.114598484848476e-05,10,31-75,14.934818173554953
78,159,72.0,0.009281102,9.748796969696894e-06,10,31-75,6.78750605213716
78,160,71.0,0.009708434,2.490230000000012e-05,10,31-75,17.62003072697486
78,161,70.0,0.009317892,1.5249293939393798e-05,10,31-75,10.719551931493111
78,162,69.0,0.009400639,9.811790909090634e-06,10,31-75,6.832537448605905
78,163,68.0,0.009506077,1.241738484848478e-05,10,31-75,8.695153675669138
78,164,67.0,0.009072728,-1.2825163636363737e-05,10,31-75,0.0
78,165,66.0,0.0089407,-1.982578787878786e-05,10,31-75,0.0
78,166,65.0,0.009146399,-2.02530000000006e-05,10,31-75,0.0
78,167,64.0,0.009229451,-2.906759393939406e-05,10,31-75,0.0
78,168,63.0,0.0094893165,-2.514897878787868e-05,10,31-75,0.0
78,169,62.0,0.009687284,-6.4083666666664586e-06,10,31-75,0.0
78,170,61.0,0.009899462,4.747097272727198e-05,10,31-75,33.75331051763572
78,171,60.0,0.009784233,6.671346969697039e-05,10,31-75,47.50886412216598
78,172,59.0,0.010039737,9.97563969696958e-05,10,31-75,71.12969451992143
78,173,58.0,0.0104449475,0.0001541842727272,10,31-75,100.0
78,174,57.0,0.0104913935,0.0001708753848484,10,31-75,100.0
78,175,56.0,0.010748967,0.0001756181484848,10,31-75,100.0
78,176,55.0,0.010810365,0.0001755047727272,10,31-75,100.0
78,177,54.0,0.010743975,0.0001571376393939,10,31-75,100.0
78,178,53.0,0.01056479,0.0001279632787878,10,31-75,91.29346409081322
78,179,52.0,0.010765245,0.0001098846181818,10,31-75,78.36988221598962
78,180,51.0,0.011191945,0.0001161595090909,10,31-75,82.85550580208792
78,181,50.0,0.011407344,0.0001108350424242,10,31-75,79.04929568472839
78,182,49.0,0.011267994,9.526919393939496e-05,10,31-75,67.9220046907422
78,183,48.0,0.011520202,0.0001055862151515,10,31-75,75.29715660297404
78,184,47.0,0.0115365395,0.0001068573848484,10,31-75,76.20585587073006
78,185,46.0,0.011475972,0.0001093280030303,10,31-75,77.97198429423814
78,186,45.0,0.01140203,0.0001030464393939,10,31-75,73.48159069007988
78,187,44.0,0.011732092,0.000103170560606,10,31-75,73.5703190910348
78,188,43.0,0.011858863,8.628662121212115e-05,10,31-75,61.50078706752107
78,189,42.0,0.011779323,6.274206969697022e-05,10,31-75,44.66989755399871
78,190,41.0,0.011859485,5.972480303030296e-05,10,31-75,42.51299590875686
78,191,40.0,0.012066141,7.424822121212126e-05,10,31-75,52.89510264031074
78,192,39.0,0.0116090495,4.656395757575751e-05,10,31-75,33.10492816079162
78,193,38.0,0.011745109,3.898098181818201e-05,10,31-75,27.68421640600016
78,194,37.0,0.011629945,2.3479354545454583e-05,10,31-75,16.602834127846045
78,195,36.0,0.0116498405,3.892915151515596e-06,10,31-75,2.6014123046036537
78,196,35.0,0.011445486,-3.387709696969685e-05,10,31-75,0.0
78,197,34.0,0.01133927,-5.596331515151574e-05,10,31-75,0.0
78,198,33.0,0.011520183,-5.496867272727214e-05,10,31-75,0.0
78,199,32.0,0.011675939,-4.667570303030301e-05,10,31-75,0.0
78,200,31.0,0.011855176,-2.200889696969668e-05,10,31-75,0.0
78,201,30.0,0.011939403,2.1081406060605937e-05,10,0-30,14.888653843645919
78,202,29.0,0.011736822,2.4185287878787604e-05,10,0-30,17.107472575921594
78,203,28.0,0.011813043,3.89685545454549e-05,10,0-30,27.67533273479964
78,204,27.0,0.01191773,5.096097878787834e-05,10,0-30,36.24815126114234
78,205,26.0,0.012502175,9.267028484848508e-05,10,0-30,66.06416714660187
78,206,25.0,0.012159536,9.173523030303036e-05,10,0-30,65.39574074937202
78,207,24.0,0.012419224,8.922875757575847e-05,10,0-30,63.60398160228342
78,208,23.0,0.012410521,8.52180909090909e-05,10,0-30,60.73694514593766
78,209,22.0,0.012848568,0.0001046926545454,10,0-30,74.65839226612832
78,210,21.0,0.013638896,0.0001650114666666,10,0-30,100.0
78,211,20.0,0.014264652,0.0002434567090909,10,0-30,100.0
78,212,19.0,0.014873915,0.0003134442424242,10,0-30,100.0
78,213,18.0,0.015455724,0.0003822228424242,10,0-30,100.0
78,214,17.0,0.015818123,0.0004335940848484,10,0-30,100.0
78,215,16.0,0.016295211,0.0005026738181818,10,0-30,100.0
78,216,15.0,0.017208714,0.0005527621939393,10,0-30,100.0
78,217,14.0,0.017991131,0.0006016382363636,10,0-30,100.0
78,218,13.0,0.019080235,0.0006418014848484,10,0-30,100.0
78,219,12.0,0.020283418,0.0006959510121212,10,0-30,100.0
78,220,11.0,0.020509806,0.0007250181151515,10,0-30,100.0
78,221,10.0,0.021090085,0.0007441701090909,10,0-30,100.0
78,222,9.0,0.022219807,0.0007828283151515,10,0-30,100.0
78,223,8.0,0.024171986,0.0008777151636363,10,0-30,100.0
78,224,7.0,0.02549991,0.0009635425030302,10,0-30,100.0
78,225,6.0,0.027360614,0.001065313660606,10,0-30,100.0
78,226,5.0,0.029090496,0.0011882161212121,10,0-30,100.0
78,227,4.0,0.031196522,0.001334132260606,10,0-30,100.0
78,228,3.0,0.032588612,0.0014685221696969,10,0-30,100.0
78,229,2.0,0.034193326,0.001606916230303,10,0-30,100.0
78,230,1.0,0.036313675,0.0017074532787878,10,0-30,100.0
78,231,0.0,0.03842565,0.0017703121818182,10,0-30,100.0
81,39,201.0,0.009686536,-0.000133371460606,10,RUL > 125,0.0
81,40,200.0,0.009445892,-0.0001576942969696,10,RUL > 125,0.0
81,41,199.0,0.009722892,-0.0001488767151515,10,RUL > 125,0.0
81,42,198.0,0.00979924,-0.0001241881515151,10,RUL > 125,0.0
81,43,197.0,0.009898803,-9.327279393939388e-05,10,RUL > 125,0.0
81,44,196.0,0.009799594,-5.7158399999999774e-05,10,RUL > 125,0.0
81,45,195.0,0.009862661,-2.092323636363661e-05,10,RUL > 125,0.0
81,46,194.0,0.009933685,1.174180606060596e-05,10,RUL > 125,8.212214260613777
81,47,193.0,0.00986688,2.1810503030302772e-05,10,RUL > 125,15.409850882957318
81,48,192.0,0.009821027,3.2135478787878745e-05,10,RUL > 125,22.790689124608743
81,49,191.0,0.0099679865,3.57073242424244e-05,10,RUL > 125,25.344032991284205
81,50,190.0,0.010325468,3.932370606060586e-05,10,RUL > 125,27.929213803981156
81,51,189.0,0.010470886,5.867711818181853e-05,10,RUL > 125,41.764055419553415
81,52,188.0,0.0105708325,7.950543030303053e-05,10,RUL > 125,56.65323348861507
81,53,187.0,0.0104269665,8.977140303030321e-05,10,RUL > 125,63.991893246494634
81,54,186.0,0.010656593,9.95465424242423e-05,10,RUL > 125,70.97967940214926
81,55,185.0,0.010646139,0.0001025680636363,10,RUL > 125,73.13962242124572
81,56,184.0,0.010903835,0.000114883960606,10,RUL > 125,81.94367634529502
81,57,183.0,0.010885177,0.0001099690878787,10,RUL > 125,78.43026561869955
81,58,182.0,0.010930617,9.213290000000014e-05,10,RUL > 125,65.68001606157183
81,59,181.0,0.01084674,6.60693272727272e-05,10,RUL > 125,47.04839708093
81,60,180.0,0.010603235,3.99042060606063e-05,10,RUL > 125,28.344185877512473
81,61,179.0,0.010736927,2.7359036363636447e-05,10,RUL > 125,19.376235693274925
81,62,178.0,0.010925241,2.852390000000029e-05,10,RUL > 125,20.208941771763765
81,63,177.0,0.010914679,1.522572727272705e-05,10,RUL > 125,10.702705232900666
81,64,176.0,0.010741628,1.8851757575756e-06,10,RUL > 125,1.1661740971735728
81,65,175.0,0.010429745,-3.019483636363618e-05,10,RUL > 125,0.0
81,66,174.0,0.010588262,-3.382577575757594e-05,10,RUL > 125,0.0
81,67,173.0,0.0105692595,-3.5911954545454915e-05,10,RUL > 125,0.0
81,68,172.0,0.010438047,-3.829654242424263e-05,10,RUL > 125,0.0
81,69,171.0,0.010299512,-4.785883939393977e-05,10,RUL > 125,0.0
81,70,170.0,0.010358517,-6.380328181818118e-05,10,RUL > 125,0.0
81,71,169.0,0.009965867,-8.928591818181797e-05,10,RUL > 125,0.0
81,72,168.0,0.010068123,-8.729050606060549e-05,10,RUL > 125,0.0
81,73,167.0,0.009974498,-8.071673636363706e-05,10,RUL > 125,0.0
81,74,166.0,0.009849661,-8.109285757575783e-05,10,RUL > 125,0.0
81,75,165.0,0.009734703,-9.771989393939318e-05,10,RUL > 125,0.0
81,76,164.0,0.0099240905,-8.502415151515153e-05,10,RUL > 125,0.0
81,77,163.0,0.009765617,-7.418868787878712e-05,10,RUL > 125,0.0
81,78,162.0,0.010185511,-3.945629393939374e-05,10,RUL > 125,0.0
81,79,161.0,0.010229802,-8.48265151515192e-06,10,RUL > 125,0.0
81,80,160.0,0.01008629,1.944169999999961e-05,10,RUL > 125,13.716505309707658
81,81,159.0,0.0099969655,1.9616860606060326e-05,10,RUL > 125,13.841719366379426
81,82,158.0,0.009785583,1.4702181818181968e-05,10,RUL > 125,10.328447277930287
81,83,157.0,0.010267546,3.325945454545474e-05,10,RUL > 125,23.59416638683078
81,84,156.0,0.010021868,2.654154545454569e-05,10,RUL > 125,18.791849995362544
81,85,155.0,0.010141586,1.660248484848489e-05,10,RUL > 125,11.686884295711604
81,86,154.0,0.009950906,3.95661515151553e-06,10,RUL > 125,2.6469484305018405
81,87,153.0,0.009954246,-1.9397009090908484e-05,10,RUL > 125,0.0
81,88,152.0,0.009969507,-1.6211693939393633e-05,10,RUL > 125,0.0
81,89,151.0,0.010118905,6.935666666666466e-07,10,RUL > 125,0.3143489545501733
81,90,150.0,0.010206087,1.4130948484848608e-05,10,RUL > 125,9.920099507381844
81,91,149.0,0.01017425,1.8424715151514907e-05,10,RUL > 125,12.98951080268731
81,92,148.0,0.010003671,-2.826896969697113e-06,10,RUL > 125,0.0
81,93,147.0,0.010011837,5.854284848484709e-06,10,RUL > 125,4.003503002471268
81,94,146.0,0.010361059,2.030490909090926e-05,10,RUL > 125,14.3335727797259
81,95,145.0,0.010442794,4.308359999999989e-05,10,RUL > 125,30.61698466407934
81,96,144.0,0.010477543,5.13946848484849e-05,10,RUL > 125,36.55818727022566
81,97,143.0,0.010605712,6.053599393939394e-05,10,RUL > 125,43.09287803377836
81,98,142.0,0.010746465,7.047558181818196e-05,10,RUL > 125,50.19822065583573
81,99,141.0,0.0108537655,8.6810118181818e-05,10,RUL > 125,61.875010362960005
81,100,140.0,0.010730173,9.330797878787896e-05,10,RUL > 125,66.52002447013062
81,101,139.0,0.010517218,7.971508787878753e-05,10,RUL > 125,56.803107802040344
81,102,138.0,0.010584258,5.424980303030288e-05,10,RUL > 125,38.59917661059617
81,103,137.0,0.010796111,3.3847118181818176e-05,10,RUL > 125,24.014259406159816
81,104,136.0,0.011080535,4.273358484848493e-05,10,RUL > 125,30.366775339029502
81,105,135.0,0.011041712,4.623051212121263e-05,10,RUL > 125,32.86656373067625
81,106,134.0,0.011142834,5.030017272727263e-05,10,RUL > 125,35.775772172130445
81,107,133.0,0.01142,6.99684454545455e-05,10,RUL > 125,49.83569278610069
81,108,132.0,0.011164037,7.518847575757526e-05,10,RUL > 125,53.5672462723073
81,109,131.0,0.011440768,9.759481212121158e-05,10,RUL > 125,69.5844794524129
81,110,130.0,0.011211311,9.213063030303024e-05,10,RUL > 125,65.67839356224732
81,111,129.0,0.011276689,7.020354545454525e-05,10,RUL > 125,50.00375468874847
81,112,128.0,0.011512543,5.640484848484832e-05,10,RUL > 125,40.13971697377667
81,113,127.0,0.010971665,1.597530909090889e-05,10,RUL > 125,11.2385459243254
81,114,126.0,0.011079021,-1.764775757575508e-06,10,RUL > 125,0.0
81,115,125.0,0.0111360615,-1.896340909090969e-05,10,76-125,0.0
81,116,124.0,0.011104254,-3.2299160606060586e-05,10,76-125,0.0
81,117,123.0,0.011064689,-2.8847633333333816e-05,10,76-125,0.0
81,118,122.0,0.011219791,-2.9693396969696896e-05,10,76-125,0.0
81,119,121.0,0.011228,-1.2318469696970369e-05,10,76-125,0.0
81,120,120.0,0.011580886,1.1586657575757896e-05,10,76-125,8.101305925622228
81,121,119.0,0.011720817,4.300322121212159e-05,10,76-125,30.559525659301105
81,122,118.0,0.012042402,0.0001023010151515,10,76-125,72.94872205350968
81,123,117.0,0.012000224,0.0001168171242424,10,76-125,83.3256038606639
81,124,116.0,0.0118207885,0.0001162355272727,10,76-125,82.90984761522765
81,125,115.0,0.011795665,0.0001090951363636,10,76-125,77.805518896242
81,126,114.0,0.011613208,8.188685151515114e-05,10,76-125,58.355599204970645
81,127,113.0,0.011444253,3.66560333333333e-05,10,76-125,26.022220379108802
81,128,112.0,0.0113332905,-8.88792727272639e-06,10,76-125,0.0
81,129,111.0,0.01138221,-5.2592036363636834e-05,10,76-125,0.0
81,130,110.0,0.011519327,-6.716051515151513e-05,10,76-125,0.0
81,131,109.0,0.011636008,-6.528967272727214e-05,10,76-125,0.0
81,132,108.0,0.011367057,-5.562189696969718e-05,10,76-125,0.0
81,133,107.0,0.011199489,-4.9720060606060106e-05,10,76-125,0.0
81,134,106.0,0.011291243,-4.106994848484823e-05,10,76-125,0.0
81,135,105.0,0.01124881,-2.9990530303030515e-05,10,76-125,0.0
81,136,104.0,0.011116106,-3.168476666666687e-05,10,76-125,0.0
81,137,103.0,0.011543302,-1.5315590909090405e-05,10,76-125,0.0
81,138,102.0,0.011684191,1.4034545454574133e-07,10,76-125,0.0
81,139,101.0,0.011407527,-4.865212121216657e-07,10,76-125,0.0
81,140,100.0,0.011470883,1.117665454545423e-05,10,76-125,7.808214095063903
81,141,99.0,0.011409587,2.786234545454538e-05,10,76-125,19.73602762623183
81,142,98.0,0.011361883,2.6760430303030425e-05,10,76-125,18.94832045090127
81,143,97.0,0.0116261225,2.896309393939389e-05,10,76-125,20.52290080658273
81,144,96.0,0.011920056,4.814411212121184e-05,10,76-125,34.234506125006305
81,145,95.0,0.011884097,5.4912887878787926e-05,10,76-125,39.07318469759502
81,146,94.0,0.011651843,3.246588181818156e-05,10,76-125,23.026878669114666
81,147,93.0,0.0117064705,3.498450909090928e-05,10,76-125,24.8273265275394
81,148,92.0,0.011518438,3.466161818181791e-05,10,76-125,24.596507044214754
81,149,91.0,0.01163534,2.4280060606060905e-05,10,76-125,17.17522112915293
81,150,90.0,0.0113509325,-1.5226969697013834e-07,10,76-125,0.0
81,151,89.0,0.011000586,-4.632686363636486e-05,10,76-125,0.0
81,152,88.0,0.010972356,-9.22639545454558e-05,10,76-125,0.0
81,153,87.0,0.010963195,-0.000116363230303,10,76-125,0.0
81,154,86.0,0.010922878,-0.0001150305636363,10,76-125,0.0
81,155,85.0,0.011088439,-9.497755757575803e-05,10,76-125,0.0
81,156,84.0,0.011186489,-7.541563030303072e-05,10,76-125,0.0
81,157,83.0,0.011657229,-2.089448787878808e-05,10,76-125,0.0
81,158,82.0,0.011571884,1.7032839393938944e-05,10,76-125,11.994524464670368
81,159,81.0,0.011447157,5.530251212121252e-05,10,76-125,39.35170869376535
81,160,80.0,0.011163839,6.143898181818179e-05,10,76-125,43.738381483277
81,161,79.0,0.011017078,3.8481672727272e-05,10,76-125,27.327283884401872
81,162,78.0,0.0109573435,1.018421515151508e-05,10,76-125,7.098765975930772
81,163,77.0,0.011169564,-6.966342424242508e-06,10,76-125,0.0
81,164,76.0,0.011020722,-3.742479696969765e-05,10,76-125,0.0
