unit_number,cycle,RUL_linear,erro_reconstrucao,anomalia,status,faixa_RUL,anomaly_score,anomalia_threshold
77,76,78.0,0.011428334,1,ANOMALO,76-125,50.152084332177,1
77,77,77.0,0.0114557,1,ANOMALO,76-125,50.16664802681213,1
77,78,76.0,0.011422505,1,ANOMALO,76-125,50.148982242868065,1
77,79,75.0,0.011216297,1,ANOMALO,31-75,50.03924204176736,1
77,80,74.0,0.011467468,1,ANOMALO,31-75,50.172910745458125,1
77,81,73.0,0.011257898,1,ANOMALO,31-75,50.06138134822487,1
77,82,72.0,0.011260157,1,ANOMALO,31-75,50.062583547529876,1
77,83,71.0,0.011387385,1,ANOMALO,31-75,50.13029200843169,1
77,84,70.0,0.011117831,0,NORMAL,31-75,48.89426275836905,0
77,85,69.0,0.010934197,0,NORMAL,31-75,40.682884861666565,0
77,86,68.0,0.011103108,0,NORMAL,31-75,48.23590909416119,0
77,87,67.0,0.010916867,0,NORMAL,31-75,39.90795658613018,0
77,88,66.0,0.01081605,0,NORMAL,31-75,35.39982364009705,0
77,89,65.0,0.010913542,0,NORMAL,31-75,39.75927588698657,0
77,90,64.0,0.010983707,0,NORMAL,31-75,42.89677400891461,0
77,91,63.0,0.010553355,0,NORMAL,31-75,23.65315408775784,0
77,92,62.0,0.010452737,0,NORMAL,31-75,19.153919625673417,0
77,93,61.0,0.010573367,0,NORMAL,31-75,24.54801067460346,0
77,94,60.0,0.010814734,0,NORMAL,31-75,35.340977384435945,0
77,95,59.0,0.011297463,1,ANOMALO,31-75,50.082437131979866,1
77,96,58.0,0.011456602,1,ANOMALO,31-75,50.16712805504282,1
77,97,57.0,0.011409747,1,ANOMALO,31-75,50.142192663968885,1
77,98,56.0,0.011548094,1,ANOMALO,31-75,50.21581845735071,1
77,99,55.0,0.012044886,1,ANOMALO,31-75,50.480202254221936,1
77,100,54.0,0.012299601,1,ANOMALO,31-75,50.61575701118271,1
77,101,53.0,0.012060647,1,ANOMALO,31-75,50.48858997588913,1
77,102,52.0,0.011805886,1,ANOMALO,31-75,50.35301073855296,1
77,103,51.0,0.011503545,1,ANOMALO,31-75,50.19211027813925,1
77,104,50.0,0.011486546,1,ANOMALO,31-75,50.18306371506454,1
77,105,49.0,0.011889764,1,ANOMALO,31-75,50.397649106549956,1
77,106,48.0,0.011738576,1,ANOMALO,31-75,50.31718956315681,1
77,107,47.0,0.011820482,1,ANOMALO,31-75,50.36077846810402,1
77,108,46.0,0.011683802,1,ANOMALO,31-75,50.28803982223943,1
77,109,45.0,0.011881179,1,ANOMALO,31-75,50.393080323445275,1
77,110,44.0,0.011246745,1,ANOMALO,31-75,50.055445921554345,1
77,111,43.0,0.011181271,1,ANOMALO,31-75,50.020601832445934,1
77,112,42.0,0.010904106,0,NORMAL,31-75,39.33733571341696,0
77,113,41.0,0.011004007,0,NORMAL,31-75,43.80450880368602,0
77,114,40.0,0.011155315,1,ANOMALO,31-75,50.00678851453504,1
77,115,39.0,0.011204536,1,ANOMALO,31-75,50.032983048395884,1
77,116,38.0,0.01086671,0,NORMAL,31-75,37.665136187048816,0
77,117,37.0,0.011202756,1,ANOMALO,31-75,50.03203576430429,1
77,118,36.0,0.011306579,1,ANOMALO,31-75,50.0872885037658,1
77,119,35.0,0.011020766,0,NORMAL,31-75,44.553904243369495,0
77,120,34.0,0.01084864,0,NORMAL,31-75,36.857118071702985,0
77,121,33.0,0.010864698,0,NORMAL,31-75,37.57516759556707,0
77,122,32.0,0.010798005,0,NORMAL,31-75,34.59292342474473,0
77,123,31.0,0.010857632,0,NORMAL,31-75,37.25920434138701,0
77,124,30.0,0.010838186,0,NORMAL,0-30,36.38965701039556,0
77,125,29.0,0.01091417,0,NORMAL,0-30,39.78735753482486,0
77,126,28.0,0.010681418,0,NORMAL,0-30,29.37961916277338,0
77,127,27.0,0.0110984845,0,NORMAL,0-30,48.02916466935203,0
77,128,26.0,0.011291981,1,ANOMALO,0-30,50.07951970985059,1
77,129,25.0,0.011508817,1,ANOMALO,0-30,50.194915942033006,1
77,130,24.0,0.011470493,1,ANOMALO,0-30,50.17452059623176,1
77,131,23.0,0.011472361,1,ANOMALO,0-30,50.17551471234586,1
77,132,22.0,0.011924543,1,ANOMALO,0-30,50.41615786689913,1
77,133,21.0,0.011979161,1,ANOMALO,0-30,50.445224587412966,1
77,134,20.0,0.011688378,1,ANOMALO,0-30,50.29047508740973,1
77,135,19.0,0.011766391,1,ANOMALO,0-30,50.33199220754314,1
77,136,18.0,0.012401833,1,ANOMALO,0-30,50.670163048964596,1
77,137,17.0,0.012445476,1,ANOMALO,0-30,50.69338907121707,1
77,138,16.0,0.0127162365,1,ANOMALO,0-30,50.837482955645065,1
77,139,15.0,0.012703827,1,ANOMALO,0-30,50.83087884219864,1
77,140,14.0,0.013157423,1,ANOMALO,0-30,51.07227450220444,1
77,141,13.0,0.013406024,1,ANOMALO,0-30,51.204575497965216,1
77,142,12.0,0.013732474,1,ANOMALO,0-30,51.37830633599926,1
77,143,11.0,0.013597432,1,ANOMALO,0-30,51.30643940437177,1
77,144,10.0,0.014143469,1,ANOMALO,0-30,51.597030507473626,1
77,145,9.0,0.014591988,1,ANOMALO,0-30,51.83572427909009,1
77,146,8.0,0.015326722,1,ANOMALO,0-30,52.22673654299608,1
77,147,7.0,0.016027503,1,ANOMALO,0-30,52.599679628945964,1
77,148,6.0,0.016884483,1,ANOMALO,0-30,53.05574902266146,1
77,149,5.0,0.018212661,1,ANOMALO,0-30,53.76258154524804,1
77,150,4.0,0.019645356,1,ANOMALO,0-30,54.525036141655434,1
77,151,3.0,0.020278482,1,ANOMALO,0-30,54.86197444939367,1
77,152,2.0,0.021197503,1,ANOMALO,0-30,55.35106095115778,1
77,153,1.0,0.022885278,1,ANOMALO,0-30,56.24926455098293,1
77,154,0.0,0.025193874,1,ANOMALO,0-30,57.47785795812663,1
78,30,201.0,0.009736883,0,NORMAL,RUL > 125,0.0,0
78,31,200.0,0.009631733,0,NORMAL,RUL > 125,0.0,0
78,32,199.0,0.009916405,0,NORMAL,RUL > 125,0.0,0
78,33,198.0,0.009819437,0,NORMAL,RUL > 125,0.0,0
78,34,197.0,0.00953481,0,NORMAL,RUL > 125,0.0,0
78,35,196.0,0.009342421,0,NORMAL,RUL > 125,0.0,0
78,36,195.0,0.009382773,0,NORMAL,RUL > 125,0.0,0
78,37,194.0,0.009800114,0,NORMAL,RUL > 125,0.0,0
78,38,193.0,0.010106617,0,NORMAL,RUL > 125,3.676817794821509,0
78,39,192.0,0.0098510785,0,NORMAL,RUL > 125,0.0,0
78,40,191.0,0.010083835,0,NORMAL,RUL > 125,2.658097888689303,0
78,41,190.0,0.0099992445,0,NORMAL,RUL > 125,0.0,0
78,42,189.0,0.009954089,0,NORMAL,RUL > 125,0.0,0
78,43,188.0,0.010163879,0,NORMAL,RUL > 125,6.2373453720729,0
78,44,187.0,0.010177768,0,NORMAL,RUL > 125,6.858405892495573,0
78,45,186.0,0.010668732,0,NORMAL,RUL > 125,28.812351990040856,0
78,46,185.0,0.01075189,0,NORMAL,RUL > 125,32.53084509662233,0
78,47,184.0,0.010728115,0,NORMAL,RUL > 125,31.46772220274591,0
78,48,183.0,0.0105810445,0,NORMAL,RUL > 125,24.89131776262597,0
78,49,182.0,0.0106647955,0,NORMAL,RUL > 125,28.636327457054712,0
78,50,181.0,0.010435733,0,NORMAL,RUL > 125,18.393568766053072,0
78,51,180.0,0.010692517,0,NORMAL,RUL > 125,29.8759220439147,0
78,52,179.0,0.010956843,0,NORMAL,RUL > 125,41.69552339183383,0
78,53,178.0,0.010895189,0,NORMAL,RUL > 125,38.93860314371363,0
78,54,177.0,0.010807617,0,NORMAL,RUL > 125,35.022733614269065,0
78,55,176.0,0.011045465,0,NORMAL,RUL > 125,45.65834472100798,0
78,56,175.0,0.011047763,0,NORMAL,RUL > 125,45.761102088416074,0
78,57,174.0,0.011201259,1,ANOMALO,RUL > 125,50.03123908773962,1
78,58,173.0,0.011815993,1,ANOMALO,RUL > 125,50.35838950277416,1
78,59,172.0,0.011726196,1,ANOMALO,RUL > 125,50.31060114908157,1
78,60,171.0,0.011495386,1,ANOMALO,RUL > 125,50.18776820459807,1
78,61,170.0,0.011397068,1,ANOMALO,RUL > 125,50.13544512745354,1
78,62,169.0,0.011294842,1,ANOMALO,RUL > 125,50.081042282764095,1
78,63,168.0,0.011322241,1,ANOMALO,RUL > 125,50.09562353940767,1
78,64,167.0,0.011353606,1,ANOMALO,RUL > 125,50.11231543015645,1
78,65,166.0,0.011343296,1,ANOMALO,RUL > 125,50.10682863297424,1
78,66,165.0,0.011231437,1,ANOMALO,RUL > 125,50.047299278366644,1
78,67,164.0,0.010676125,0,NORMAL,RUL > 125,29.14293737613667,0
78,68,163.0,0.010385511,0,NORMAL,RUL > 125,16.14784182698842,0
78,69,162.0,0.010527039,0,NORMAL,RUL > 125,22.476407838535888,0
78,70,161.0,0.010529586,0,NORMAL,RUL > 125,22.59029948987989,0
78,71,160.0,0.010336783,0,NORMAL,RUL > 125,13.968920591539021,0
78,72,159.0,0.010418477,0,NORMAL,RUL > 125,17.621949474497587,0
78,73,158.0,0.010420632,0,NORMAL,RUL > 125,17.718312453942545,0
78,74,157.0,0.01046071,0,NORMAL,RUL > 125,19.510440291619844,0
78,75,156.0,0.009984316,0,NORMAL,RUL > 125,0.0,0
78,76,155.0,0.009909151,0,NORMAL,RUL > 125,0.0,0
78,77,154.0,0.010039953,0,NORMAL,RUL > 125,0.6958703879917966,0
78,78,153.0,0.0099238055,0,NORMAL,RUL > 125,0.0,0
78,79,152.0,0.010069566,0,NORMAL,RUL > 125,2.0200452883645283,0
78,80,151.0,0.010460005,0,NORMAL,RUL > 125,19.47891551180142,0
78,81,150.0,0.010610571,0,NORMAL,RUL > 125,26.211624729021,0
78,82,149.0,0.010621527,0,NORMAL,RUL > 125,26.70153322219918,0
78,83,148.0,0.010513602,0,NORMAL,RUL > 125,21.875558949996787,0
78,84,147.0,0.010545574,0,NORMAL,RUL > 125,23.305218893761943,0
78,85,146.0,0.010325485,0,NORMAL,RUL > 125,13.463719226448987,0
78,86,145.0,0.010491632,0,NORMAL,RUL > 125,20.893148435655487,0
78,87,144.0,0.01024868,0,NORMAL,RUL > 125,10.029306866231156,0
78,88,143.0,0.009885457,0,NORMAL,RUL > 125,0.0,0
78,89,142.0,0.009890095,0,NORMAL,RUL > 125,0.0,0
78,90,141.0,0.010337595,0,NORMAL,RUL > 125,14.005229983329851,0
78,91,140.0,0.010857459,0,NORMAL,RUL > 125,37.25146847343154,0
78,92,139.0,0.010598338,0,NORMAL,RUL > 125,25.66461390417184,0
78,93,138.0,0.0108118765,0,NORMAL,RUL > 125,35.21320141517194,0
78,94,137.0,0.011131908,0,NORMAL,RUL > 125,49.5237298867433,0
78,95,136.0,0.0110393455,0,NORMAL,RUL > 125,45.384705160584126,0
78,96,135.0,0.011318758,1,ANOMALO,RUL > 125,50.09376994924418,1
78,97,134.0,0.0111851655,1,ANOMALO,RUL > 125,50.02267441553285,1
78,98,133.0,0.011246168,1,ANOMALO,RUL > 125,50.055138852497684,1
78,99,132.0,0.011172726,1,ANOMALO,RUL > 125,50.01605433662421,1
78,100,131.0,0.011142284,0,NORMAL,RUL > 125,49.98770310007086,0
78,101,130.0,0.01118741,1,ANOMALO,RUL > 125,50.02386889819778,1
78,102,129.0,0.01097419,0,NORMAL,RUL > 125,42.47121183936582,0
78,103,128.0,0.010819594,0,NORMAL,RUL > 125,35.55829714318421,0
78,104,127.0,0.010860677,0,NORMAL,RUL > 125,37.39536456060266,0
78,105,126.0,0.010834042,0,NORMAL,RUL > 125,36.20435390746294,0
78,106,125.0,0.010669777,0,NORMAL,76-125,28.859080209771697,0
78,107,124.0,0.010654056,0,NORMAL,76-125,28.15609997782087,0
78,108,123.0,0.010679558,0,NORMAL,76-125,29.29644740325248,0
78,109,122.0,0.010371991,0,NORMAL,76-125,15.543281510470708,0
78,110,121.0,0.009881083,0,NORMAL,76-125,0.0,0
78,111,120.0,0.009696283,0,NORMAL,76-125,0.0,0
78,112,119.0,0.009704678,0,NORMAL,76-125,0.0,0
78,113,118.0,0.009931033,0,NORMAL,76-125,0.0,0
78,114,117.0,0.010236041,0,NORMAL,76-125,9.464141345486507,0
78,115,116.0,0.010401726,0,NORMAL,76-125,16.872911762812016,0
78,116,115.0,0.010179801,0,NORMAL,76-125,6.949313519971955,0
78,117,114.0,0.010747937,0,NORMAL,76-125,32.35408274964052,0
78,118,113.0,0.010963715,0,NORMAL,76-125,42.002811742063834,0
78,119,112.0,0.0109199695,0,NORMAL,76-125,40.04668797533106,0
78,120,111.0,0.010694804,0,NORMAL,76-125,29.978187535325656,0
78,121,110.0,0.010409556,0,NORMAL,76-125,17.223038040795306,0
78,122,109.0,0.010597473,0,NORMAL,76-125,25.62593456439459,0
78,123,108.0,0.010498333,0,NORMAL,76-125,21.19279034992953,0
78,124,107.0,0.010015928,0,NORMAL,76-125,0.0,0
78,125,106.0,0.01016837,0,NORMAL,76-125,6.438164926916127,0
78,126,105.0,0.01028847,0,NORMAL,76-125,11.808556495982662,0
78,127,104.0,0.010502447,0,NORMAL,76-125,21.37675197286989,0
78,128,103.0,0.01044194,0,NORMAL,76-125,18.671120976454343,0
78,129,102.0,0.010398002,0,NORMAL,76-125,16.70638937977118,0
78,130,101.0,0.010137038,0,NORMAL,76-125,5.037123222986116,0
78,131,100.0,0.010298897,0,NORMAL,76-125,12.274810225297058,0
78,132,99.0,0.010353538,0,NORMAL,76-125,14.718137167223544,0
78,133,98.0,0.010362216,0,NORMAL,76-125,15.106182612988395,0
78,134,97.0,0.0107130455,0,NORMAL,76-125,30.793874444627306,0
78,135,96.0,0.01059219,0,NORMAL,76-125,25.3896999377553,0
78,136,95.0,0.010676326,0,NORMAL,76-125,29.1519252920849,0
78,137,94.0,0.010850186,0,NORMAL,76-125,36.92624900730478,0
78,138,93.0,0.010607901,0,NORMAL,76-125,26.092233009708703,0
78,139,92.0,0.010434432,0,NORMAL,76-125,18.33539325038814,0
78,140,91.0,0.010922783,0,NORMAL,76-125,40.17249644060643,0
78,141,90.0,0.010836953,0,NORMAL,76-125,36.334522182713144,0
78,142,89.0,0.010619724,0,NORMAL,76-125,26.620910274663572,0
78,143,88.0,0.010241567,0,NORMAL,76-125,9.71124196006323,0
78,144,87.0,0.010110735,0,NORMAL,76-125,3.8609582817608215,0
78,145,86.0,0.010118721,0,NORMAL,76-125,4.218060255703981,0
78,146,85.0,0.00998712,0,NORMAL,76-125,0.0,0
78,147,84.0,0.009409078,0,NORMAL,76-125,0.0,0
78,148,83.0,0.009112748,0,NORMAL,76-125,0.0,0
78,149,82.0,0.009050735,0,NORMAL,76-125,0.0,0
78,150,81.0,0.009141245,0,NORMAL,76-125,0.0,0
78,151,80.0,0.009191807,0,NORMAL,76-125,0.0,0
78,152,79.0,0.009210262,0,NORMAL,76-125,0.0,0
78,153,78.0,0.009279255,0,NORMAL,76-125,0.0,0
78,154,77.0,0.0092573315,0,NORMAL,76-125,0.0,0
78,155,76.0,0.009605419,0,NORMAL,76-125,0.0,0
78,156,75.0,0.009414863,0,NORMAL,31-75,0.0,0
78,157,74.0,0.009172289,0,NORMAL,31-75,0.0,0
78,158,73.0,0.009161063,0,NORMAL,31-75,0.0,0
78,159,72.0,0.009281102,0,NORMAL,31-75,0.0,0
78,160,71.0,0.009708434,0,NORMAL,31-75,0.0,0
78,161,70.0,0.009317892,0,NORMAL,31-75,0.0,0
78,162,69.0,0.009400639,0,NORMAL,31-75,0.0,0
78,163,68.0,0.009506077,0,NORMAL,31-75,0.0,0
78,164,67.0,0.009072728,0,NORMAL,31-75,0.0,0
78,165,66.0,0.0089407,0,NORMAL,31-75,0.0,0
78,166,65.0,0.009146399,0,NORMAL,31-75,0.0,0
78,167,64.0,0.009229451,0,NORMAL,31-75,0.0,0
78,168,63.0,0.0094893165,0,NORMAL,31-75,0.0,0
78,169,62.0,0.009687284,0,NORMAL,31-75,0.0,0
78,170,61.0,0.009899462,0,NORMAL,31-75,0.0,0
78,171,60.0,0.009784233,0,NORMAL,31-75,0.0,0
78,172,59.0,0.010039737,0,NORMAL,31-75,0.6862117320473948,0
78,173,58.0,0.0104449475,0,NORMAL,31-75,18.805604345679676,0
78,174,57.0,0.0104913935,0,NORMAL,31-75,20.882483669716866,0
78,175,56.0,0.010748967,0,NORMAL,31-75,32.40014022937518,0
78,176,55.0,0.010810365,0,NORMAL,31-75,35.145613181561295,0
78,177,54.0,0.010743975,0,NORMAL,31-75,32.17691795866092,0
78,178,53.0,0.01056479,0,NORMAL,31-75,24.164481544812546,0
78,179,52.0,0.010765245,0,NORMAL,31-75,33.128027273182546,0
78,180,51.0,0.011191945,1,ANOMALO,31-75,50.02628234390305,1
78,181,50.0,0.011407344,1,ANOMALO,31-75,50.140913830445236,1
78,182,49.0,0.011267994,1,ANOMALO,31-75,50.066754258443254,1
78,183,48.0,0.011520202,1,ANOMALO,31-75,50.20097483494469,1
78,184,47.0,0.0115365395,1,ANOMALO,31-75,50.2096693595775,1
78,185,46.0,0.011475972,1,ANOMALO,31-75,50.17743642181482,1
78,186,45.0,0.01140203,1,ANOMALO,31-75,50.13808581490438,1
78,187,44.0,0.011732092,1,ANOMALO,31-75,50.313738894589456,1
78,188,43.0,0.011858863,1,ANOMALO,31-75,50.38120414828349,1
78,189,42.0,0.011779323,1,ANOMALO,31-75,50.33887438612319,1
78,190,41.0,0.011859485,1,ANOMALO,31-75,50.381535165533464,1
78,191,40.0,0.012066141,1,ANOMALO,31-75,50.49151378420329,1
78,192,39.0,0.0116090495,1,ANOMALO,31-75,50.24825788175807,1
78,193,38.0,0.011745109,1,ANOMALO,31-75,50.32066630864579,1
78,194,37.0,0.011629945,1,ANOMALO,31-75,50.25937809228385,1
78,195,36.0,0.0116498405,1,ANOMALO,31-75,50.2699661207357,1
78,196,35.0,0.011445486,1,ANOMALO,31-75,50.161212319109026,1
78,197,34.0,0.01133927,1,ANOMALO,31-75,50.104686067944606,1
78,198,33.0,0.011520183,1,ANOMALO,31-75,50.200964723485285,1
78,199,32.0,0.011675939,1,ANOMALO,31-75,50.283855274592135,1
78,200,31.0,0.011855176,1,ANOMALO,31-75,50.37924199297691,1
78,201,30.0,0.011939403,1,ANOMALO,0-30,50.424066092517705,1
78,202,29.0,0.011736822,1,ANOMALO,0-30,50.31625611579914,1
78,203,28.0,0.011813043,1,ANOMALO,0-30,50.35681956565607,1
78,204,27.0,0.01191773,1,ANOMALO,0-30,50.412532110429446,1
78,205,26.0,0.012502175,1,ANOMALO,0-30,50.723563262626755,1
78,206,25.0,0.012159536,1,ANOMALO,0-30,50.54121692899787,1
78,207,24.0,0.012419224,1,ANOMALO,0-30,50.67941822741229,1
78,208,23.0,0.012410521,1,ANOMALO,0-30,50.67478664682289,1
78,209,22.0,0.012848568,1,ANOMALO,0-30,50.90790740776117,1
78,210,21.0,0.013638896,1,ANOMALO,0-30,51.32850580188516,1
78,211,20.0,0.014264652,1,ANOMALO,0-30,51.661521927738534,1
78,212,19.0,0.014873915,1,ANOMALO,0-30,51.98576077464661,1
78,213,18.0,0.015455724,1,ANOMALO,0-30,52.29538909489704,1
78,214,17.0,0.015818123,1,ANOMALO,0-30,52.48825134630676,1
78,215,16.0,0.016295211,1,ANOMALO,0-30,52.74214902759329,1
78,216,15.0,0.017208714,1,ANOMALO,0-30,53.22829894867346,1
78,217,14.0,0.017991131,1,ANOMALO,0-30,53.6446872504106,1
78,218,13.0,0.019080235,1,ANOMALO,0-30,54.22428887585473,1
78,219,12.0,0.020283418,1,ANOMALO,0-30,54.864601300110586,1
78,220,11.0,0.020509806,1,ANOMALO,0-30,54.98508093546317,1
78,221,10.0,0.021090085,1,ANOMALO,0-30,55.2938950171405,1
78,222,9.0,0.022219807,1,ANOMALO,0-30,55.89511281406347,1
78,223,8.0,0.024171986,1,ANOMALO,0-30,56.934027482963685,1
78,224,7.0,0.02549991,1,ANOMALO,0-30,57.640724831303494,1
78,225,6.0,0.027360614,1,ANOMALO,0-30,58.63095814499108,1
78,226,5.0,0.029090496,1,ANOMALO,0-30,59.55157033540315,1
78,227,4.0,0.031196522,1,ANOMALO,0-30,60.672359619831084,1
78,228,3.0,0.032588612,1,ANOMALO,0-30,61.41320496312661,1
78,229,2.0,0.034193326,1,ANOMALO,0-30,62.267204987709164,1
78,230,1.0,0.036313675,1,ANOMALO,0-30,63.39561671598198,1
78,231,0.0,0.03842565,1,ANOMALO,0-30,64.51957195156773,1
81,30,210.0,0.010787402,0,NORMAL,RUL > 125,34.1187996794757,0
81,31,209.0,0.010813961,0,NORMAL,RUL > 125,35.306411916635085,0
81,32,208.0,0.010791183,0,NORMAL,RUL > 125,34.28787087450183,0
81,33,207.0,0.010622771,0,NORMAL,RUL > 125,26.75715992587873,0
81,34,206.0,0.010650297,0,NORMAL,RUL > 125,27.98801253478902,0
81,35,205.0,0.010445835,0,NORMAL,RUL > 125,18.84528979545114,0
81,36,204.0,0.010228141,0,NORMAL,RUL > 125,9.110884947521267,0
81,37,203.0,0.009890317,0,NORMAL,RUL > 125,0.0,0
81,38,202.0,0.009927416,0,NORMAL,RUL > 125,0.0,0
81,39,201.0,0.009686536,0,NORMAL,RUL > 125,0.0,0
81,40,200.0,0.009445892,0,NORMAL,RUL > 125,0.0,0
81,41,199.0,0.009722892,0,NORMAL,RUL > 125,0.0,0
81,42,198.0,0.00979924,0,NORMAL,RUL > 125,0.0,0
81,43,197.0,0.009898803,0,NORMAL,RUL > 125,0.0,0
81,44,196.0,0.009799594,0,NORMAL,RUL > 125,0.0,0
81,45,195.0,0.009862661,0,NORMAL,RUL > 125,0.0,0
81,46,194.0,0.009933685,0,NORMAL,RUL > 125,0.0,0
81,47,193.0,0.00986688,0,NORMAL,RUL > 125,0.0,0
81,48,192.0,0.009821027,0,NORMAL,RUL > 125,0.0,0
81,49,191.0,0.0099679865,0,NORMAL,RUL > 125,0.0,0
81,50,190.0,0.010325468,0,NORMAL,RUL > 125,13.462959054453377,0
81,51,189.0,0.010470886,0,NORMAL,RUL > 125,19.9654703049989,0
81,52,188.0,0.0105708325,0,NORMAL,RUL > 125,24.434677973256257,0
81,53,187.0,0.0104269665,0,NORMAL,RUL > 125,18.001565954311,0
81,54,186.0,0.010656593,0,NORMAL,RUL > 125,28.269544469167446,0
81,55,185.0,0.010646139,0,NORMAL,RUL > 125,27.802083407860025,0
81,56,184.0,0.010903835,0,NORMAL,RUL > 125,39.325217677486776,0
81,57,183.0,0.010885177,0,NORMAL,RUL > 125,38.49090655429235,0
81,58,182.0,0.010930617,0,NORMAL,RUL > 125,40.52280158258867,0
81,59,181.0,0.01084674,0,NORMAL,RUL > 125,36.77215767219239,0
81,60,180.0,0.010603235,0,NORMAL,RUL > 125,25.88358815491056,0
81,61,179.0,0.010736927,0,NORMAL,RUL > 125,31.861759592476275,0
81,62,178.0,0.010925241,0,NORMAL,RUL > 125,40.282408367973346,0
81,63,177.0,0.010914679,0,NORMAL,RUL > 125,39.810117978693725,0
81,64,176.0,0.010741628,0,NORMAL,RUL > 125,32.071969507265436,0
81,65,175.0,0.010429745,0,NORMAL,RUL > 125,18.125809359595358,0
81,66,174.0,0.010588262,0,NORMAL,RUL > 125,25.214055490767002,0
81,67,173.0,0.0105692595,0,NORMAL,RUL > 125,24.36433970566143,0
81,68,172.0,0.010438047,0,NORMAL,RUL > 125,18.49704158945706,0
81,69,171.0,0.010299512,0,NORMAL,RUL > 125,12.302310565138686,0
81,70,170.0,0.010358517,0,NORMAL,RUL > 125,14.940778129941076,0
81,71,169.0,0.009965867,0,NORMAL,RUL > 125,0.0,0
81,72,168.0,0.010068123,0,NORMAL,RUL > 125,1.955520100736181,0
81,73,167.0,0.009974498,0,NORMAL,RUL > 125,0.0,0
81,74,166.0,0.009849661,0,NORMAL,RUL > 125,0.0,0
81,75,165.0,0.009734703,0,NORMAL,RUL > 125,0.0,0
81,76,164.0,0.0099240905,0,NORMAL,RUL > 125,0.0,0
81,77,163.0,0.009765617,0,NORMAL,RUL > 125,0.0,0
81,78,162.0,0.010185511,0,NORMAL,RUL > 125,7.2046418785012225,0
81,79,161.0,0.010229802,0,NORMAL,RUL > 125,9.185158223093454,0
81,80,160.0,0.01008629,0,NORMAL,RUL > 125,2.7678756680569907,0
81,81,159.0,0.0099969655,0,NORMAL,RUL > 125,0.0,0
81,82,158.0,0.009785583,0,NORMAL,RUL > 125,0.0,0
81,83,157.0,0.010267546,0,NORMAL,RUL > 125,10.872918917372,0
81,84,156.0,0.010021868,0,NORMAL,RUL > 125,0.0,0
81,85,155.0,0.010141586,0,NORMAL,RUL > 125,5.240491589814717,0
81,86,154.0,0.009950906,0,NORMAL,RUL > 125,0.0,0
81,87,153.0,0.009954246,0,NORMAL,RUL > 125,0.0,0
81,88,152.0,0.009969507,0,NORMAL,RUL > 125,0.0,0
81,89,151.0,0.010118905,0,NORMAL,RUL > 125,4.226287999656524,0
81,90,150.0,0.010206087,0,NORMAL,RUL > 125,8.12471828920164,0
81,91,149.0,0.01017425,0,NORMAL,RUL > 125,6.7010950054016405,0
81,92,148.0,0.010003671,0,NORMAL,RUL > 125,0.0,0
81,93,147.0,0.010011837,0,NORMAL,RUL > 125,0.0,0
81,94,146.0,0.010361059,0,NORMAL,RUL > 125,15.054446201286401,0
81,95,145.0,0.010442794,0,NORMAL,RUL > 125,18.709308440234373,0
81,96,144.0,0.010477543,0,NORMAL,RUL > 125,20.263144715284305,0
81,97,143.0,0.010605712,0,NORMAL,RUL > 125,25.99434968627253,0
81,98,142.0,0.010746465,0,NORMAL,RUL > 125,32.28826079801962,0
81,99,141.0,0.0108537655,0,NORMAL,RUL > 125,37.086309928382825,0
81,100,140.0,0.010730173,0,NORMAL,RUL > 125,31.559747730215886,0
81,101,139.0,0.010517218,0,NORMAL,RUL > 125,22.037252005065422,0
81,102,138.0,0.010584258,0,NORMAL,RUL > 125,25.03501262779828,0
81,103,137.0,0.010796111,0,NORMAL,RUL > 125,34.508231321232614,0
81,104,136.0,0.011080535,0,NORMAL,RUL > 125,47.2265348319752,0
81,105,135.0,0.011041712,0,NORMAL,RUL > 125,45.490525573974594,0
81,106,134.0,0.011142834,1,ANOMALO,RUL > 125,50.00014635007033,1
81,107,133.0,0.01142,1,ANOMALO,RUL > 125,50.147649126772876,1
81,108,132.0,0.011164037,1,ANOMALO,RUL > 125,50.011430206583846,1
81,109,131.0,0.011440768,1,ANOMALO,RUL > 125,50.158701484084226,1
81,110,130.0,0.011211311,1,ANOMALO,RUL > 125,50.03658858194675,1
81,111,129.0,0.011276689,1,ANOMALO,RUL > 125,50.07138158157607,1
81,112,128.0,0.011512543,1,ANOMALO,RUL > 125,50.19689885244047,1
81,113,127.0,0.010971665,0,NORMAL,RUL > 125,42.358303940016185,0
81,114,126.0,0.011079021,0,NORMAL,RUL > 125,47.1588348083651,0
81,115,125.0,0.0111360615,0,NORMAL,76-125,49.709457791673564,0
81,116,124.0,0.011104254,0,NORMAL,76-125,48.28715362986596,0
81,117,123.0,0.011064689,0,NORMAL,76-125,46.517965100056564,0
81,118,122.0,0.011219791,1,ANOMALO,76-125,50.041101485933666,1
81,119,121.0,0.011228,1,ANOMALO,76-125,50.04547016857855,1
81,120,120.0,0.011580886,1,ANOMALO,76-125,50.233269771918984,1
81,121,119.0,0.011720817,1,ANOMALO,76-125,50.30773854170591,1
81,122,118.0,0.012042402,1,ANOMALO,76-125,50.4788803139503,1
81,123,117.0,0.012000224,1,ANOMALO,76-125,50.45643393843613,1
81,124,116.0,0.0118207885,1,ANOMALO,76-125,50.360941581909685,1
81,125,115.0,0.011795665,1,ANOMALO,76-125,50.34757130557533,1
