unit_number,cycle,RUL_linear,erro_reconstrucao,anomalia,status,faixa_RUL
34,184,11.0,0.07005097,1,ANOMALO,0-30
34,185,10.0,0.075198516,1,ANOMALO,0-30
34,186,9.0,0.0819546,1,ANOMALO,0-30
34,187,8.0,0.08826615,1,ANOMALO,0-30
34,188,7.0,0.09487945,1,ANOMALO,0-30
34,189,6.0,0.10215796,1,ANOMALO,0-30
34,190,5.0,0.11059751,1,ANOMALO,0-30
34,191,4.0,0.120231576,1,ANOMALO,0-30
34,192,3.0,0.12989435,1,ANOMALO,0-30
34,193,2.0,0.13983451,1,ANOMALO,0-30
34,194,1.0,0.15039457,1,ANOMALO,0-30
34,195,0.0,0.16192818,1,ANOMALO,0-30
40,30,158.0,0.009945289,0,NORMAL,RUL > 125
40,31,157.0,0.009852373,0,NORMAL,RUL > 125
40,32,156.0,0.009826723,0,NORMAL,RUL > 125
40,33,155.0,0.009764842,0,NORMAL,RUL > 125
40,34,154.0,0.009714047,0,NORMAL,RUL > 125
40,35,153.0,0.009692577,0,NORMAL,RUL > 125
40,36,152.0,0.009970877,0,NORMAL,RUL > 125
40,37,151.0,0.009887643,0,NORMAL,RUL > 125
40,38,150.0,0.009800377,0,NORMAL,RUL > 125
40,39,149.0,0.010176416,0,NORMAL,RUL > 125
40,40,148.0,0.0102560455,0,NORMAL,RUL > 125
40,41,147.0,0.010132769,0,NORMAL,RUL > 125
40,42,146.0,0.0101668015,0,NORMAL,RUL > 125
40,43,145.0,0.0101673985,0,NORMAL,RUL > 125
40,44,144.0,0.0102783805,0,NORMAL,RUL > 125
40,45,143.0,0.010305386,0,NORMAL,RUL > 125
40,46,142.0,0.010306717,0,NORMAL,RUL > 125
40,47,141.0,0.010195743,0,NORMAL,RUL > 125
40,48,140.0,0.0102321785,0,NORMAL,RUL > 125
40,49,139.0,0.010131043,0,NORMAL,RUL > 125
40,50,138.0,0.00994985,0,NORMAL,RUL > 125
40,51,137.0,0.00980221,0,NORMAL,RUL > 125
40,52,136.0,0.009703751,0,NORMAL,RUL > 125
40,53,135.0,0.0095990775,0,NORMAL,RUL > 125
40,54,134.0,0.009628266,0,NORMAL,RUL > 125
40,55,133.0,0.009738932,0,NORMAL,RUL > 125
40,56,132.0,0.009593067,0,NORMAL,RUL > 125
40,57,131.0,0.009570292,0,NORMAL,RUL > 125
40,58,130.0,0.009678777,0,NORMAL,RUL > 125
40,59,129.0,0.009641275,0,NORMAL,RUL > 125
40,60,128.0,0.009424889,0,NORMAL,RUL > 125
40,61,127.0,0.009327877,0,NORMAL,RUL > 125
40,62,126.0,0.009328642,0,NORMAL,RUL > 125
40,63,125.0,0.009243886,0,NORMAL,76-125
40,64,124.0,0.009310312,0,NORMAL,76-125
40,65,123.0,0.009601205,0,NORMAL,76-125
40,66,122.0,0.009341572,0,NORMAL,76-125
40,67,121.0,0.00948948,0,NORMAL,76-125
40,68,120.0,0.009806313,0,NORMAL,76-125
40,69,119.0,0.009726141,0,NORMAL,76-125
40,70,118.0,0.009682589,0,NORMAL,76-125
40,71,117.0,0.009839068,0,NORMAL,76-125
40,72,116.0,0.009776731,0,NORMAL,76-125
40,73,115.0,0.0099473735,0,NORMAL,76-125
40,74,114.0,0.009901287,0,NORMAL,76-125
40,75,113.0,0.009842364,0,NORMAL,76-125
40,76,112.0,0.010026268,0,NORMAL,76-125
40,77,111.0,0.010135142,0,NORMAL,76-125
40,78,110.0,0.009902758,0,NORMAL,76-125
40,79,109.0,0.0099519715,0,NORMAL,76-125
40,80,108.0,0.009947736,0,NORMAL,76-125
40,81,107.0,0.010044025,0,NORMAL,76-125
40,82,106.0,0.009776479,0,NORMAL,76-125
40,83,105.0,0.009691736,0,NORMAL,76-125
40,84,104.0,0.009723843,0,NORMAL,76-125
40,85,103.0,0.00946206,0,NORMAL,76-125
40,86,102.0,0.009480711,0,NORMAL,76-125
40,87,101.0,0.009655875,0,NORMAL,76-125
40,88,100.0,0.009855117,0,NORMAL,76-125
40,89,99.0,0.009910356,0,NORMAL,76-125
40,90,98.0,0.009976167,0,NORMAL,76-125
40,91,97.0,0.010138082,0,NORMAL,76-125
40,92,96.0,0.009933576,0,NORMAL,76-125
40,93,95.0,0.009877794,0,NORMAL,76-125
40,94,94.0,0.009750464,0,NORMAL,76-125
40,95,93.0,0.0098554725,0,NORMAL,76-125
40,96,92.0,0.009938517,0,NORMAL,76-125
40,97,91.0,0.009860988,0,NORMAL,76-125
40,98,90.0,0.009767487,0,NORMAL,76-125
40,99,89.0,0.009323907,0,NORMAL,76-125
40,100,88.0,0.009178332,0,NORMAL,76-125
40,101,87.0,0.009020193,0,NORMAL,76-125
40,102,86.0,0.009241119,0,NORMAL,76-125
40,103,85.0,0.0092319995,0,NORMAL,76-125
40,104,84.0,0.009422067,0,NORMAL,76-125
40,105,83.0,0.009481494,0,NORMAL,76-125
40,106,82.0,0.009642792,0,NORMAL,76-125
40,107,81.0,0.009699723,0,NORMAL,76-125
40,108,80.0,0.009756203,0,NORMAL,76-125
40,109,79.0,0.009598413,0,NORMAL,76-125
40,110,78.0,0.009717113,0,NORMAL,76-125
40,111,77.0,0.009814401,0,NORMAL,76-125
40,112,76.0,0.009725002,0,NORMAL,76-125
40,113,75.0,0.009873699,0,NORMAL,31-75
40,114,74.0,0.009744863,0,NORMAL,31-75
40,115,73.0,0.009874334,0,NORMAL,31-75
40,116,72.0,0.0098210415,0,NORMAL,31-75
40,117,71.0,0.009762478,0,NORMAL,31-75
40,118,70.0,0.009573526,0,NORMAL,31-75
40,119,69.0,0.009951487,0,NORMAL,31-75
40,120,68.0,0.010320016,0,NORMAL,31-75
40,121,67.0,0.010359384,0,NORMAL,31-75
40,122,66.0,0.010664872,0,NORMAL,31-75
40,123,65.0,0.010515829,0,NORMAL,31-75
40,124,64.0,0.0104425615,0,NORMAL,31-75
40,125,63.0,0.010279367,0,NORMAL,31-75
40,126,62.0,0.010442645,0,NORMAL,31-75
40,127,61.0,0.010600383,0,NORMAL,31-75
40,128,60.0,0.010546367,0,NORMAL,31-75
40,129,59.0,0.010833024,0,NORMAL,31-75
40,130,58.0,0.011119457,0,NORMAL,31-75
40,131,57.0,0.011543547,1,ANOMALO,31-75
40,132,56.0,0.011573204,1,ANOMALO,31-75
40,133,55.0,0.011714495,1,ANOMALO,31-75
40,134,54.0,0.011798849,1,ANOMALO,31-75
40,135,53.0,0.012490412,1,ANOMALO,31-75
40,136,52.0,0.012238996,1,ANOMALO,31-75
40,137,51.0,0.012326494,1,ANOMALO,31-75
40,138,50.0,0.012359509,1,ANOMALO,31-75
40,139,49.0,0.012399403,1,ANOMALO,31-75
40,140,48.0,0.01244005,1,ANOMALO,31-75
40,141,47.0,0.012990178,1,ANOMALO,31-75
40,142,46.0,0.013211472,1,ANOMALO,31-75
40,143,45.0,0.013722634,1,ANOMALO,31-75
40,144,44.0,0.01400139,1,ANOMALO,31-75
40,145,43.0,0.014943957,1,ANOMALO,31-75
40,146,42.0,0.015126687,1,ANOMALO,31-75
40,147,41.0,0.015083835,1,ANOMALO,31-75
40,148,40.0,0.015708607,1,ANOMALO,31-75
40,149,39.0,0.01554741,1,ANOMALO,31-75
40,150,38.0,0.016149027,1,ANOMALO,31-75
40,151,37.0,0.016595434,1,ANOMALO,31-75
40,152,36.0,0.01719152,1,ANOMALO,31-75
40,153,35.0,0.017867299,1,ANOMALO,31-75
40,154,34.0,0.018085519,1,ANOMALO,31-75
40,155,33.0,0.019102296,1,ANOMALO,31-75
40,156,32.0,0.019840548,1,ANOMALO,31-75
40,157,31.0,0.020616421,1,ANOMALO,31-75
40,158,30.0,0.02118148,1,ANOMALO,0-30
40,159,29.0,0.022265019,1,ANOMALO,0-30
40,160,28.0,0.02286578,1,ANOMALO,0-30
40,161,27.0,0.023757635,1,ANOMALO,0-30
40,162,26.0,0.02528759,1,ANOMALO,0-30
40,163,25.0,0.025604328,1,ANOMALO,0-30
40,164,24.0,0.027030354,1,ANOMALO,0-30
40,165,23.0,0.027898127,1,ANOMALO,0-30
40,166,22.0,0.029304286,1,ANOMALO,0-30
40,167,21.0,0.030755233,1,ANOMALO,0-30
40,168,20.0,0.03247919,1,ANOMALO,0-30
40,169,19.0,0.034667965,1,ANOMALO,0-30
40,170,18.0,0.036428347,1,ANOMALO,0-30
40,171,17.0,0.038150843,1,ANOMALO,0-30
40,172,16.0,0.040043585,1,ANOMALO,0-30
40,173,15.0,0.04280924,1,ANOMALO,0-30
40,174,14.0,0.046070825,1,ANOMALO,0-30
40,175,13.0,0.048034206,1,ANOMALO,0-30
40,176,12.0,0.051767487,1,ANOMALO,0-30
40,177,11.0,0.055296615,1,ANOMALO,0-30
40,178,10.0,0.058521517,1,ANOMALO,0-30
40,179,9.0,0.061967805,1,ANOMALO,0-30
40,180,8.0,0.06610426,1,ANOMALO,0-30
40,181,7.0,0.07023461,1,ANOMALO,0-30
40,182,6.0,0.075946145,1,ANOMALO,0-30
40,183,5.0,0.081418194,1,ANOMALO,0-30
40,184,4.0,0.08634571,1,ANOMALO,0-30
40,185,3.0,0.091459475,1,ANOMALO,0-30
40,186,2.0,0.096242875,1,ANOMALO,0-30
40,187,1.0,0.10277341,1,ANOMALO,0-30
40,188,0.0,0.10936904,1,ANOMALO,0-30
45,30,128.0,0.009539697,0,NORMAL,RUL > 125
45,31,127.0,0.009843009,0,NORMAL,RUL > 125
45,32,126.0,0.009995247,0,NORMAL,RUL > 125
45,33,125.0,0.009948841,0,NORMAL,76-125
45,34,124.0,0.0100413645,0,NORMAL,76-125
45,35,123.0,0.009842298,0,NORMAL,76-125
45,36,122.0,0.010096995,0,NORMAL,76-125
45,37,121.0,0.010154292,0,NORMAL,76-125
45,38,120.0,0.0101867765,0,NORMAL,76-125
45,39,119.0,0.009806121,0,NORMAL,76-125
45,40,118.0,0.0097907055,0,NORMAL,76-125
45,41,117.0,0.009860111,0,NORMAL,76-125
45,42,116.0,0.009755952,0,NORMAL,76-125
45,43,115.0,0.009710087,0,NORMAL,76-125
45,44,114.0,0.0098207425,0,NORMAL,76-125
45,45,113.0,0.009961523,0,NORMAL,76-125
45,46,112.0,0.010460404,0,NORMAL,76-125
45,47,111.0,0.0102840755,0,NORMAL,76-125
45,48,110.0,0.010264722,0,NORMAL,76-125
45,49,109.0,0.010508351,0,NORMAL,76-125
45,50,108.0,0.010539631,0,NORMAL,76-125
45,51,107.0,0.010623641,0,NORMAL,76-125
45,52,106.0,0.010600011,0,NORMAL,76-125
45,53,105.0,0.010693041,0,NORMAL,76-125
45,54,104.0,0.010684692,0,NORMAL,76-125
45,55,103.0,0.010779278,0,NORMAL,76-125
45,56,102.0,0.01064212,0,NORMAL,76-125
45,57,101.0,0.010549369,0,NORMAL,76-125
45,58,100.0,0.010813962,0,NORMAL,76-125
45,59,99.0,0.010597395,0,NORMAL,76-125
45,60,98.0,0.010546757,0,NORMAL,76-125
45,61,97.0,0.010561405,0,NORMAL,76-125
45,62,96.0,0.010352589,0,NORMAL,76-125
45,63,95.0,0.010470069,0,NORMAL,76-125
45,64,94.0,0.010204399,0,NORMAL,76-125
45,65,93.0,0.010431591,0,NORMAL,76-125
45,66,92.0,0.010416683,0,NORMAL,76-125
45,67,91.0,0.0102761015,0,NORMAL,76-125
45,68,90.0,0.01042337,0,NORMAL,76-125
45,69,89.0,0.0103699025,0,NORMAL,76-125
45,70,88.0,0.010699302,0,NORMAL,76-125
45,71,87.0,0.010600367,0,NORMAL,76-125
45,72,86.0,0.010787396,0,NORMAL,76-125
45,73,85.0,0.010816168,0,NORMAL,76-125
45,74,84.0,0.010577543,0,NORMAL,76-125
45,75,83.0,0.010255829,0,NORMAL,76-125
45,76,82.0,0.009843878,0,NORMAL,76-125
45,77,81.0,0.010042969,0,NORMAL,76-125
45,78,80.0,0.010275347,0,NORMAL,76-125
45,79,79.0,0.010184551,0,NORMAL,76-125
45,80,78.0,0.009948011,0,NORMAL,76-125
45,81,77.0,0.0100897765,0,NORMAL,76-125
45,82,76.0,0.010084511,0,NORMAL,76-125
45,83,75.0,0.01005455,0,NORMAL,31-75
45,84,74.0,0.010124423,0,NORMAL,31-75
45,85,73.0,0.010019459,0,NORMAL,31-75
45,86,72.0,0.010299131,0,NORMAL,31-75
45,87,71.0,0.010511099,0,NORMAL,31-75
45,88,70.0,0.010296996,0,NORMAL,31-75
45,89,69.0,0.010447475,0,NORMAL,31-75
45,90,68.0,0.010535063,0,NORMAL,31-75
45,91,67.0,0.0106167905,0,NORMAL,31-75
45,92,66.0,0.010643027,0,NORMAL,31-75
45,93,65.0,0.010404115,0,NORMAL,31-75
45,94,64.0,0.010476205,0,NORMAL,31-75
45,95,63.0,0.010172106,0,NORMAL,31-75
45,96,62.0,0.009958297,0,NORMAL,31-75
45,97,61.0,0.010531909,0,NORMAL,31-75
45,98,60.0,0.010691883,0,NORMAL,31-75
45,99,59.0,0.010998359,0,NORMAL,31-75
45,100,58.0,0.011217342,1,ANOMALO,31-75
45,101,57.0,0.011460926,1,ANOMALO,31-75
45,102,56.0,0.011377581,1,ANOMALO,31-75
45,103,55.0,0.0113125015,1,ANOMALO,31-75
45,104,54.0,0.011702973,1,ANOMALO,31-75
45,105,53.0,0.011744697,1,ANOMALO,31-75
45,106,52.0,0.012116786,1,ANOMALO,31-75
45,107,51.0,0.011947845,1,ANOMALO,31-75
45,108,50.0,0.011637527,1,ANOMALO,31-75
45,109,49.0,0.011547887,1,ANOMALO,31-75
45,110,48.0,0.011654356,1,ANOMALO,31-75
45,111,47.0,0.0116369,1,ANOMALO,31-75
45,112,46.0,0.011753046,1,ANOMALO,31-75
45,113,45.0,0.011746053,1,ANOMALO,31-75
45,114,44.0,0.011833927,1,ANOMALO,31-75
45,115,43.0,0.011891608,1,ANOMALO,31-75
45,116,42.0,0.0124067115,1,ANOMALO,31-75
45,117,41.0,0.012159462,1,ANOMALO,31-75
45,118,40.0,0.0125297615,1,ANOMALO,31-75
45,119,39.0,0.012324914,1,ANOMALO,31-75
45,120,38.0,0.012541892,1,ANOMALO,31-75
45,121,37.0,0.012553199,1,ANOMALO,31-75
45,122,36.0,0.012591503,1,ANOMALO,31-75
45,123,35.0,0.012728179,1,ANOMALO,31-75
45,124,34.0,0.012602046,1,ANOMALO,31-75
45,125,33.0,0.012548737,1,ANOMALO,31-75
45,126,32.0,0.012466728,1,ANOMALO,31-75
45,127,31.0,0.012233023,1,ANOMALO,31-75
45,128,30.0,0.012533379,1,ANOMALO,0-30
45,129,29.0,0.013142976,1,ANOMALO,0-30
45,130,28.0,0.013064287,1,ANOMALO,0-30
45,131,27.0,0.01345171,1,ANOMALO,0-30
45,132,26.0,0.01385833,1,ANOMALO,0-30
45,133,25.0,0.013765469,1,ANOMALO,0-30
45,134,24.0,0.013679982,1,ANOMALO,0-30
45,135,23.0,0.014174294,1,ANOMALO,0-30
45,136,22.0,0.014498149,1,ANOMALO,0-30
45,137,21.0,0.0150803,1,ANOMALO,0-30
45,138,20.0,0.015271555,1,ANOMALO,0-30
45,139,19.0,0.016311292,1,ANOMALO,0-30
45,140,18.0,0.0167999,1,ANOMALO,0-30
45,141,17.0,0.017523982,1,ANOMALO,0-30
45,142,16.0,0.018411629,1,ANOMALO,0-30
45,143,15.0,0.018357752,1,ANOMALO,0-30
45,144,14.0,0.018437423,1,ANOMALO,0-30
45,145,13.0,0.01993113,1,ANOMALO,0-30
45,146,12.0,0.020451413,1,ANOMALO,0-30
45,147,11.0,0.021114305,1,ANOMALO,0-30
45,148,10.0,0.022154018,1,ANOMALO,0-30
45,149,9.0,0.023479044,1,ANOMALO,0-30
45,150,8.0,0.024707295,1,ANOMALO,0-30
45,151,7.0,0.02497835,1,ANOMALO,0-30
45,152,6.0,0.02582112,1,ANOMALO,0-30
45,153,5.0,0.0276031,1,ANOMALO,0-30
45,154,4.0,0.028152216,1,ANOMALO,0-30
45,155,3.0,0.03040458,1,ANOMALO,0-30
45,156,2.0,0.03250305,1,ANOMALO,0-30
45,157,1.0,0.035216253,1,ANOMALO,0-30
45,158,0.0,0.03810574,1,ANOMALO,0-30
46,30,226.0,0.010294965,0,NORMAL,RUL > 125
46,31,225.0,0.009969768,0,NORMAL,RUL > 125
46,32,224.0,0.009809835,0,NORMAL,RUL > 125
46,33,223.0,0.009651881,0,NORMAL,RUL > 125
46,34,222.0,0.009709109,0,NORMAL,RUL > 125
46,35,221.0,0.00978672,0,NORMAL,RUL > 125
46,36,220.0,0.009738807,0,NORMAL,RUL > 125
46,37,219.0,0.0098323915,0,NORMAL,RUL > 125
46,38,218.0,0.009796998,0,NORMAL,RUL > 125
46,39,217.0,0.00968372,0,NORMAL,RUL > 125
46,40,216.0,0.0097352415,0,NORMAL,RUL > 125
46,41,215.0,0.009747818,0,NORMAL,RUL > 125
46,42,214.0,0.009925734,0,NORMAL,RUL > 125
46,43,213.0,0.009884973,0,NORMAL,RUL > 125
46,44,212.0,0.009771875,0,NORMAL,RUL > 125
46,45,211.0,0.009272486,0,NORMAL,RUL > 125
46,46,210.0,0.009531994,0,NORMAL,RUL > 125
46,47,209.0,0.009635027,0,NORMAL,RUL > 125
46,48,208.0,0.009189753,0,NORMAL,RUL > 125
46,49,207.0,0.009151825,0,NORMAL,RUL > 125
46,50,206.0,0.009361203,0,NORMAL,RUL > 125
46,51,205.0,0.00903304,0,NORMAL,RUL > 125
46,52,204.0,0.008860737,0,NORMAL,RUL > 125
46,53,203.0,0.008948935,0,NORMAL,RUL > 125
46,54,202.0,0.008931748,0,NORMAL,RUL > 125
46,55,201.0,0.008593004,0,NORMAL,RUL > 125
46,56,200.0,0.008805669,0,NORMAL,RUL > 125
46,57,199.0,0.008978134,0,NORMAL,RUL > 125
46,58,198.0,0.0089126155,0,NORMAL,RUL > 125
46,59,197.0,0.008947094,0,NORMAL,RUL > 125
46,60,196.0,0.009271146,0,NORMAL,RUL > 125
46,61,195.0,0.009431705,0,NORMAL,RUL > 125
46,62,194.0,0.009476771,0,NORMAL,RUL > 125
46,63,193.0,0.0095964065,0,NORMAL,RUL > 125
46,64,192.0,0.00988979,0,NORMAL,RUL > 125
46,65,191.0,0.00996047,0,NORMAL,RUL > 125
46,66,190.0,0.00997224,0,NORMAL,RUL > 125
46,67,189.0,0.010085842,0,NORMAL,RUL > 125
46,68,188.0,0.010153819,0,NORMAL,RUL > 125
46,69,187.0,0.010057169,0,NORMAL,RUL > 125
46,70,186.0,0.010474688,0,NORMAL,RUL > 125
46,71,185.0,0.010354949,0,NORMAL,RUL > 125
46,72,184.0,0.0102962665,0,NORMAL,RUL > 125
46,73,183.0,0.0105747925,0,NORMAL,RUL > 125
46,74,182.0,0.010921146,0,NORMAL,RUL > 125
46,75,181.0,0.011019355,0,NORMAL,RUL > 125
46,76,180.0,0.010812499,0,NORMAL,RUL > 125
46,77,179.0,0.010910461,0,NORMAL,RUL > 125
46,78,178.0,0.010900393,0,NORMAL,RUL > 125
46,79,177.0,0.010914389,0,NORMAL,RUL > 125
46,80,176.0,0.010585665,0,NORMAL,RUL > 125
46,81,175.0,0.01077241,0,NORMAL,RUL > 125
46,82,174.0,0.010860391,0,NORMAL,RUL > 125
46,83,173.0,0.010772323,0,NORMAL,RUL > 125
46,84,172.0,0.010682708,0,NORMAL,RUL > 125
46,85,171.0,0.010579293,0,NORMAL,RUL > 125
46,86,170.0,0.010544348,0,NORMAL,RUL > 125
46,87,169.0,0.010425779,0,NORMAL,RUL > 125
46,88,168.0,0.010409929,0,NORMAL,RUL > 125
46,89,167.0,0.010129085,0,NORMAL,RUL > 125
46,90,166.0,0.0098004555,0,NORMAL,RUL > 125
46,91,165.0,0.009791063,0,NORMAL,RUL > 125
46,92,164.0,0.009876158,0,NORMAL,RUL > 125
46,93,163.0,0.009765044,0,NORMAL,RUL > 125
46,94,162.0,0.009666651,0,NORMAL,RUL > 125
46,95,161.0,0.009682588,0,NORMAL,RUL > 125
46,96,160.0,0.00982112,0,NORMAL,RUL > 125
46,97,159.0,0.009763296,0,NORMAL,RUL > 125
46,98,158.0,0.009544112,0,NORMAL,RUL > 125
46,99,157.0,0.009635887,0,NORMAL,RUL > 125
46,100,156.0,0.009261365,0,NORMAL,RUL > 125
46,101,155.0,0.009319658,0,NORMAL,RUL > 125
46,102,154.0,0.00923939,0,NORMAL,RUL > 125
46,103,153.0,0.008838378,0,NORMAL,RUL > 125
46,104,152.0,0.008448554,0,NORMAL,RUL > 125
46,105,151.0,0.008446999,0,NORMAL,RUL > 125
46,106,150.0,0.008559518,0,NORMAL,RUL > 125
46,107,149.0,0.0084371865,0,NORMAL,RUL > 125
46,108,148.0,0.008625956,0,NORMAL,RUL > 125
46,109,147.0,0.008753918,0,NORMAL,RUL > 125
46,110,146.0,0.009036199,0,NORMAL,RUL > 125
46,111,145.0,0.009438129,0,NORMAL,RUL > 125
46,112,144.0,0.009517773,0,NORMAL,RUL > 125
46,113,143.0,0.009608835,0,NORMAL,RUL > 125
46,114,142.0,0.009270704,0,NORMAL,RUL > 125
46,115,141.0,0.00963855,0,NORMAL,RUL > 125
46,116,140.0,0.00972723,0,NORMAL,RUL > 125
46,117,139.0,0.009566844,0,NORMAL,RUL > 125
46,118,138.0,0.009931512,0,NORMAL,RUL > 125
46,119,137.0,0.010159195,0,NORMAL,RUL > 125
46,120,136.0,0.010157166,0,NORMAL,RUL > 125
46,121,135.0,0.010631022,0,NORMAL,RUL > 125
46,122,134.0,0.010363285,0,NORMAL,RUL > 125
46,123,133.0,0.010373587,0,NORMAL,RUL > 125
46,124,132.0,0.010346247,0,NORMAL,RUL > 125
46,125,131.0,0.010377739,0,NORMAL,RUL > 125
46,126,130.0,0.010207459,0,NORMAL,RUL > 125
46,127,129.0,0.010348449,0,NORMAL,RUL > 125
46,128,128.0,0.010370375,0,NORMAL,RUL > 125
46,129,127.0,0.01050324,0,NORMAL,RUL > 125
46,130,126.0,0.010560531,0,NORMAL,RUL > 125
46,131,125.0,0.010491205,0,NORMAL,76-125
46,132,124.0,0.010555833,0,NORMAL,76-125
46,133,123.0,0.010598049,0,NORMAL,76-125
46,134,122.0,0.010430403,0,NORMAL,76-125
46,135,121.0,0.010311039,0,NORMAL,76-125
46,136,120.0,0.0103848595,0,NORMAL,76-125
46,137,119.0,0.010372286,0,NORMAL,76-125
46,138,118.0,0.010382648,0,NORMAL,76-125
46,139,117.0,0.010236647,0,NORMAL,76-125
46,140,116.0,0.010060138,0,NORMAL,76-125
46,141,115.0,0.009494509,0,NORMAL,76-125
46,142,114.0,0.00980086,0,NORMAL,76-125
46,143,113.0,0.009810208,0,NORMAL,76-125
46,144,112.0,0.009897125,0,NORMAL,76-125
46,145,111.0,0.009799468,0,NORMAL,76-125
46,146,110.0,0.009716955,0,NORMAL,76-125
46,147,109.0,0.009601127,0,NORMAL,76-125
46,148,108.0,0.009582034,0,NORMAL,76-125
46,149,107.0,0.009989051,0,NORMAL,76-125
46,150,106.0,0.01023345,0,NORMAL,76-125
46,151,105.0,0.0098417355,0,NORMAL,76-125
46,152,104.0,0.010240564,0,NORMAL,76-125
46,153,103.0,0.010503008,0,NORMAL,76-125
46,154,102.0,0.010472443,0,NORMAL,76-125
46,155,101.0,0.010593294,0,NORMAL,76-125
46,156,100.0,0.010769612,0,NORMAL,76-125
46,157,99.0,0.010321197,0,NORMAL,76-125
46,158,98.0,0.010405595,0,NORMAL,76-125
46,159,97.0,0.0103274435,0,NORMAL,76-125
46,160,96.0,0.010146587,0,NORMAL,76-125
46,161,95.0,0.010111768,0,NORMAL,76-125
46,162,94.0,0.009960082,0,NORMAL,76-125
46,163,93.0,0.009918497,0,NORMAL,76-125
46,164,92.0,0.009993086,0,NORMAL,76-125
46,165,91.0,0.010062454,0,NORMAL,76-125
46,166,90.0,0.0099995565,0,NORMAL,76-125
46,167,89.0,0.010073537,0,NORMAL,76-125
46,168,88.0,0.009884271,0,NORMAL,76-125
46,169,87.0,0.00998929,0,NORMAL,76-125
46,170,86.0,0.009995581,0,NORMAL,76-125
46,171,85.0,0.010054722,0,NORMAL,76-125
46,172,84.0,0.010129947,0,NORMAL,76-125
46,173,83.0,0.009868689,0,NORMAL,76-125
46,174,82.0,0.0100578945,0,NORMAL,76-125
46,175,81.0,0.010009192,0,NORMAL,76-125
46,176,80.0,0.009760133,0,NORMAL,76-125
46,177,79.0,0.009919239,0,NORMAL,76-125
46,178,78.0,0.009742512,0,NORMAL,76-125
46,179,77.0,0.009642919,0,NORMAL,76-125
46,180,76.0,0.009708069,0,NORMAL,76-125
46,181,75.0,0.00965966,0,NORMAL,31-75
46,182,74.0,0.009726404,0,NORMAL,31-75
46,183,73.0,0.009497488,0,NORMAL,31-75
46,184,72.0,0.009600744,0,NORMAL,31-75
46,185,71.0,0.009645108,0,NORMAL,31-75
46,186,70.0,0.009516884,0,NORMAL,31-75
46,187,69.0,0.009734197,0,NORMAL,31-75
46,188,68.0,0.009561245,0,NORMAL,31-75
46,189,67.0,0.009906477,0,NORMAL,31-75
46,190,66.0,0.010136836,0,NORMAL,31-75
46,191,65.0,0.010085169,0,NORMAL,31-75
46,192,64.0,0.010096058,0,NORMAL,31-75
46,193,63.0,0.010592462,0,NORMAL,31-75
46,194,62.0,0.010637339,0,NORMAL,31-75
46,195,61.0,0.010644944,0,NORMAL,31-75
46,196,60.0,0.010566264,0,NORMAL,31-75
46,197,59.0,0.011000853,0,NORMAL,31-75
46,198,58.0,0.010892738,0,NORMAL,31-75
46,199,57.0,0.011106178,0,NORMAL,31-75
46,200,56.0,0.010784035,0,NORMAL,31-75
46,201,55.0,0.010287382,0,NORMAL,31-75
46,202,54.0,0.010106112,0,NORMAL,31-75
46,203,53.0,0.010452484,0,NORMAL,31-75
46,204,52.0,0.010255332,0,NORMAL,31-75
46,205,51.0,0.010204213,0,NORMAL,31-75
46,206,50.0,0.010303131,0,NORMAL,31-75
46,207,49.0,0.009986028,0,NORMAL,31-75
46,208,48.0,0.009911553,0,NORMAL,31-75
46,209,47.0,0.010142162,0,NORMAL,31-75
46,210,46.0,0.010323396,0,NORMAL,31-75
46,211,45.0,0.010515058,0,NORMAL,31-75
46,212,44.0,0.010503142,0,NORMAL,31-75
46,213,43.0,0.010723296,0,NORMAL,31-75
46,214,42.0,0.010935089,0,NORMAL,31-75
46,215,41.0,0.010918227,0,NORMAL,31-75
46,216,40.0,0.010981467,0,NORMAL,31-75
46,217,39.0,0.011263287,1,ANOMALO,31-75
46,218,38.0,0.011717297,1,ANOMALO,31-75
46,219,37.0,0.011945076,1,ANOMALO,31-75
46,220,36.0,0.011942584,1,ANOMALO,31-75
46,221,35.0,0.012145821,1,ANOMALO,31-75
46,222,34.0,0.011997103,1,ANOMALO,31-75
46,223,33.0,0.011548811,1,ANOMALO,31-75
46,224,32.0,0.011301022,1,ANOMALO,31-75
46,225,31.0,0.011714312,1,ANOMALO,31-75
46,226,30.0,0.011346102,1,ANOMALO,0-30
46,227,29.0,0.011734113,1,ANOMALO,0-30
46,228,28.0,0.011871084,1,ANOMALO,0-30
46,229,27.0,0.012054978,1,ANOMALO,0-30
46,230,26.0,0.01234008,1,ANOMALO,0-30
46,231,25.0,0.012518681,1,ANOMALO,0-30
46,232,24.0,0.012509255,1,ANOMALO,0-30
46,233,23.0,0.012658505,1,ANOMALO,0-30
46,234,22.0,0.013030474,1,ANOMALO,0-30
46,235,21.0,0.013388414,1,ANOMALO,0-30
46,236,20.0,0.0133974645,1,ANOMALO,0-30
46,237,19.0,0.01359628,1,ANOMALO,0-30
46,238,18.0,0.013719872,1,ANOMALO,0-30
46,239,17.0,0.01386576,1,ANOMALO,0-30
46,240,16.0,0.014164017,1,ANOMALO,0-30
46,241,15.0,0.013830848,1,ANOMALO,0-30
46,242,14.0,0.014325156,1,ANOMALO,0-30
